cart_value,shipping_cost,has_discount_int,device_encoded,traffic_source_encoded,products_viewed,time_on_page_seconds,actual_abandoned,predicted_abandoned,abandonment_probability
137.97,16.86,0,1,3,5,501,1,1,0.6457704829531014
429.82,23.43,1,1,4,14,397,1,1,0.5274125763427282
223.54,24.27,1,1,2,8,485,1,1,0.5042854837519432
188.2,10.18,0,2,3,11,432,1,1,0.5564499671254325
108.03,0.14,0,2,3,1,244,1,1,0.5171640132459168
487.74,24.64,0,0,2,2,108,0,1,0.5173097220923281
88.77,16.46,0,1,0,4,453,1,1,0.6451492424847248
292.24,17.16,0,1,2,13,447,0,1,0.6440627717087309
199.97,15.95,0,1,2,7,241,1,1,0.6310002334594008
461.54,10.92,0,1,4,4,102,1,1,0.5000953753594988
269.54,12.49,0,1,3,1,522,0,1,0.5965082593622935
108.07,21.33,0,1,2,12,202,1,1,0.6282357764008618
111.7,23.31,1,1,2,3,498,1,1,0.5489306165565871
222.49,20.39,1,1,2,7,59,0,1,0.5102733271686023
116.09,21.03,0,1,3,3,561,0,1,0.6316924417868638
124.27,20.44,0,1,2,13,592,0,1,0.644430745084434
107.28,18.25,0,2,2,8,583,1,1,0.6373549804951786
27.38,22.71,0,0,4,1,560,1,1,0.5530936865354233
182.2,18.24,0,0,3,12,535,0,1,0.5743737586929892
74.46,19.3,0,1,1,1,561,1,1,0.6325967975485676
245.6,13.78,0,1,3,4,294,1,1,0.5660306520353006
249.96,24.7,0,0,2,11,86,1,1,0.5910749509573627
165.8,23.03,0,0,0,6,470,1,1,0.5460272350602972
415.44,20.44,0,1,3,3,244,0,1,0.522640584271079
436.96,22.72,0,1,4,10,345,0,1,0.6058067583291371
241.99,11.53,0,0,3,13,129,1,1,0.5011083388472363
86.53,7.11,0,1,0,10,358,0,1,0.513931119180598
416.43,11.78,0,1,4,2,297,1,1,0.5096196288350735
246.38,23.92,0,2,3,1,141,1,1,0.5517762757521163
217.43,19.81,0,1,3,5,13,0,1,0.6244199890729283
214.78,11.04,0,1,2,12,595,0,1,0.619919106545468
257.59,21.83,0,1,3,3,531,0,1,0.6108022182927481
408.64,20.0,0,1,2,12,260,1,1,0.5524548934569453
439.41,15.33,0,1,4,13,527,0,1,0.5482923765437263
58.14,15.11,0,0,2,6,58,1,1,0.5526028323357199
286.08,15.71,1,1,3,7,37,1,1,0.5027768061660244
89.58,20.73,0,1,4,9,404,1,1,0.6319785063820571
381.59,24.62,0,1,3,14,301,0,1,0.5786571372505595
249.88,14.45,0,0,3,5,137,0,1,0.5378065457347689
83.29,19.11,0,0,2,14,79,1,1,0.6226868894115424
256.04,9.02,0,1,4,3,218,0,1,0.5263895175931574
307.97,23.34,0,1,3,14,535,1,1,0.545764146806869
151.79,24.91,0,1,2,12,103,1,1,0.6384053677378191
83.23,22.3,0,0,1,8,12,1,1,0.6011863989797813
24.75,13.9,0,1,2,7,205,1,1,0.5856138149945855
138.75,20.7,0,0,3,11,526,0,1,0.5884044083146183
256.68,14.92,0,0,4,9,121,0,1,0.5443578259830669
334.48,16.51,0,1,3,3,336,1,1,0.5473577117111966
54.13,17.19,0,2,3,1,384,1,1,0.575247976224812
443.71,15.11,0,1,2,9,459,1,1,0.5624513675056009
161.63,16.72,0,1,1,10,117,1,1,0.6379970846589238
72.06,5.22,0,1,0,5,538,1,1,0.5370164645344094
191.8,24.15,0,1,2,5,194,0,1,0.6245024552534822
209.45,21.42,0,0,0,2,526,1,1,0.5094756011363379
298.7,19.55,0,1,2,6,586,0,1,0.6461938040379676
210.02,11.98,0,1,4,5,54,0,1,0.5669736081326673
238.94,10.14,0,0,0,8,262,1,1,0.5253067024845756
242.81,15.05,0,2,0,14,198,1,1,0.5871558578333366
184.46,17.25,0,1,3,2,243,1,1,0.6542236373696096
150.96,15.59,0,0,2,4,230,0,1,0.5530150604029808
90.21,20.5,0,2,3,6,518,0,1,0.5967664359430033
116.86,21.03,0,1,2,12,358,0,1,0.6344859319541595
463.96,17.21,0,1,4,14,190,0,1,0.5245466659920074
288.27,19.36,0,0,3,6,205,0,1,0.596491288234508
141.02,8.71,0,1,4,2,481,0,1,0.5101074763521256
497.4,19.09,0,1,0,9,14,1,1,0.5378893338890057
224.26,0.69,0,2,2,1,593,0,1,0.5018266784343259
67.0,10.16,0,1,0,2,76,1,1,0.5501875239829512
23.89,18.02,0,0,2,7,438,1,1,0.5849427810330826
112.08,15.5,0,2,4,2,319,1,1,0.527222594315475
166.53,13.31,0,1,4,7,127,0,1,0.5757021893849784
418.14,16.53,0,2,4,7,351,1,1,0.5366916048447318
32.48,16.32,1,2,0,10,169,1,1,0.5157339895381324
96.18,23.92,0,1,2,11,570,1,1,0.6241675155422245
266.64,15.93,0,1,3,5,462,0,1,0.6311956473190644
145.26,24.13,0,1,2,9,28,1,1,0.6599492017990631
268.46,20.37,0,1,3,12,559,0,1,0.6245646611745734
55.49,22.2,1,1,0,9,128,1,1,0.5654356884969904
468.5,15.13,0,2,2,5,360,0,1,0.5545940465543633
218.12,1.8,0,1,3,3,328,1,1,0.5232872448420653
58.02,22.66,0,1,2,12,560,1,1,0.6314524645373002
214.94,14.23,0,0,2,6,220,0,1,0.5571084340853476
225.93,5.97,0,1,2,10,561,1,1,0.5547591001871627
448.55,23.07,0,1,4,6,146,0,1,0.601581817501716
143.82,4.92,0,2,3,7,173,0,1,0.5043088734438333
168.55,24.28,0,1,2,6,593,1,1,0.6503249426336588
298.18,19.73,1,1,1,13,92,1,1,0.5446184322605108
381.96,20.6,0,2,3,1,111,1,1,0.5024725452497029
159.6,15.42,1,2,2,3,572,1,1,0.5088854842229943
148.65,17.08,0,0,0,3,445,1,1,0.5321612419704048
57.57,14.33,0,1,4,11,561,1,1,0.6111677729228456
231.25,15.72,0,1,3,5,366,1,1,0.6232819727883884
472.12,23.36,0,1,1,6,412,1,1,0.5532072461289154
238.03,1.51,0,1,3,8,473,0,1,0.5120979820992346
413.1,24.13,0,1,4,6,225,1,1,0.588912378432819
258.08,20.95,0,1,0,14,193,0,1,0.6175523080715764
227.2,12.6,0,2,3,7,307,1,1,0.5242338191866929
127.75,20.62,0,0,1,11,363,1,1,0.5685007293741428
123.48,18.67,1,1,3,2,43,1,1,0.5096885611511851
83.7,19.4,0,0,3,14,512,1,1,0.5901307546922022
270.05,13.63,1,1,2,9,567,1,1,0.530820077967707
398.02,11.35,0,1,0,3,536,1,1,0.523673701247616
93.05,15.82,0,1,4,2,202,1,1,0.6457202183528866
225.23,15.11,0,1,2,1,23,1,1,0.6684625418199438
79.25,20.96,1,1,3,9,257,1,1,0.5369903349336266
324.5,24.01,1,1,0,13,108,0,1,0.5463932532313274
324.71,20.88,0,0,0,11,204,1,1,0.5197680490590153
120.31,19.24,0,0,0,9,589,1,1,0.5580619997270394
62.91,16.64,0,1,4,11,459,1,1,0.6609353791146084
280.89,16.61,0,2,4,14,543,1,1,0.5927816968951728
207.79,15.83,0,1,2,13,241,1,1,0.6113303245400575
84.28,16.33,0,1,2,7,545,1,1,0.6505036804477271
33.93,15.78,0,0,1,9,555,0,1,0.5610200774442194
151.58,5.25,0,2,1,13,368,0,1,0.520471892785662
278.26,18.95,0,0,3,4,169,1,1,0.5714624599488256
484.0,16.68,0,1,3,3,288,0,1,0.5214997096302533
178.42,10.1,0,1,2,5,441,0,1,0.5550904504374409
340.28,18.54,0,1,4,3,252,0,1,0.5250507442187446
109.32,5.66,0,1,3,9,342,1,1,0.5070079738634492
377.73,18.77,0,1,2,2,295,0,1,0.5388676348281553
271.41,0.16,0,1,3,4,349,1,1,0.5384389157802684
361.57,21.08,0,1,1,8,264,1,1,0.5546048116660752
38.48,18.14,0,0,2,13,89,1,1,0.577370345171813
214.52,8.32,0,1,0,9,387,1,1,0.517589164673717
98.8,1.23,0,1,3,1,552,1,1,0.528897199855078
325.5,19.56,0,2,2,1,320,1,1,0.5119425770254323
196.91,17.9,0,2,0,4,413,0,1,0.6409859437680175
361.43,20.65,0,1,4,3,92,0,1,0.5209580339795873
91.54,24.18,1,1,2,2,76,0,1,0.5708106224746097
290.21,20.12,0,2,4,14,217,1,1,0.604357607998387
190.82,15.22,0,1,4,3,262,1,1,0.6364626828582988
55.02,17.02,0,0,4,13,311,1,1,0.5791322611268422
87.16,16.07,0,0,0,13,573,1,1,0.5266091174244467
169.15,2.22,0,1,4,9,62,1,1,0.5058849098424729
291.53,22.57,0,0,2,10,431,0,1,0.5531871357677648
407.48,17.12,0,1,0,1,224,0,1,0.566374421849185
211.0,4.73,0,2,1,11,393,1,1,0.5201724784419952
77.49,12.27,0,1,3,8,97,1,1,0.580320927056403
456.91,23.92,0,1,4,13,523,0,1,0.5403502288416775
267.6,1.6,0,2,4,7,401,1,1,0.5106665130352298
421.49,21.06,0,1,3,1,471,0,1,0.5607572195472763
249.65,20.91,1,1,2,12,235,0,1,0.5300091454109385
23.76,22.65,0,0,0,13,429,0,1,0.5090393336280397
298.65,23.36,0,0,3,8,452,1,1,0.5429456739155676
356.24,18.09,0,1,2,10,513,0,1,0.5585746717513838
242.55,23.59,0,1,4,4,453,0,1,0.6112720644042124
30.87,23.7,0,0,0,12,400,1,1,0.5211404393455963
161.43,19.98,0,2,4,6,401,1,1,0.589735000568878
106.83,9.3,0,1,4,10,555,0,1,0.5158512636391216
57.44,15.03,0,1,2,10,36,1,1,0.6497804726454791
373.62,23.69,0,2,4,9,450,1,1,0.5130383823982524
144.11,19.7,1,1,2,11,530,0,1,0.5088094820178847
290.96,15.53,0,0,3,1,336,1,1,0.5387309273798803
202.08,0.61,0,1,3,10,513,1,1,0.5239951928861136
56.68,24.23,0,0,1,10,558,1,1,0.5506128914770927
144.21,23.7,1,1,0,13,122,0,1,0.5492856828508577
124.37,23.75,0,0,2,9,560,0,1,0.5629327443876349
68.12,18.52,0,0,0,6,357,1,1,0.5722752452825075
256.42,16.22,0,0,3,13,361,1,1,0.5048174367655108
196.15,22.72,0,0,4,6,51,0,1,0.5823413805814313
357.13,18.0,0,1,2,13,595,1,1,0.6085931880842246
191.33,5.54,0,2,2,12,502,0,1,0.5251239978896384
45.8,21.14,0,1,4,12,11,0,1,0.6498378523298826
382.68,19.97,0,1,4,14,161,1,1,0.5483238377192358
441.94,22.53,0,2,4,13,162,0,1,0.6011729384346143
88.24,13.32,0,0,0,13,69,1,1,0.5326767337725292
441.82,16.22,0,1,2,5,93,1,1,0.5586463835528296
263.77,17.21,0,0,4,1,147,1,1,0.5813709735479388
78.33,8.86,0,1,1,4,538,0,1,0.5151400037242884
133.31,12.19,0,1,3,9,111,0,1,0.5842533725114357
213.0,12.21,0,2,2,14,342,0,1,0.5137103157886997
256.94,12.54,0,1,0,10,503,1,1,0.5907332021428214
266.44,23.58,0,1,4,3,190,1,1,0.6167844474453167
370.72,18.2,0,1,3,4,404,1,1,0.5487659259874
331.53,24.82,0,1,4,1,564,0,1,0.5407580727279797
140.42,21.43,1,1,0,4,171,0,1,0.5528267165668044
65.85,16.51,0,1,3,3,559,1,1,0.6451858496519577
60.08,3.59,0,1,4,5,548,1,1,0.5161920996506203
339.0,22.99,0,1,3,12,322,0,1,0.5780450154695944
40.97,10.43,0,1,4,12,417,0,1,0.5991015918686113
168.45,14.81,0,1,0,13,164,1,1,0.5894307968616586
322.23,13.31,0,1,2,1,445,1,1,0.5299080719372955
39.62,20.6,0,2,1,14,161,1,1,0.5968487150791598
38.18,12.37,0,0,2,6,569,0,1,0.5447907528152467
222.8,23.4,1,1,0,12,421,1,1,0.5214469863709936
132.09,13.64,0,0,3,14,96,0,1,0.5603914601143316
240.03,21.64,0,1,2,3,474,1,1,0.6258648536308731
286.65,24.59,0,2,2,14,580,0,1,0.583025513865921
288.91,6.54,0,1,2,12,267,0,1,0.5257138226311803
449.58,6.22,0,1,4,5,153,1,1,0.5112984834861427
433.78,15.35,0,1,2,2,552,0,1,0.5146319271977049
191.35,18.99,0,1,4,7,56,1,1,0.6172436369543156
92.74,2.66,0,1,2,11,318,0,1,0.5223859417862089
275.93,3.98,0,1,3,10,587,1,1,0.5590467115647951
104.72,24.34,0,2,2,2,158,0,1,0.6089268501628399
365.93,23.21,0,0,0,2,23,1,1,0.5346202283923044
456.18,24.67,0,0,3,12,216,1,1,0.5026423806791646
394.22,13.7,0,1,0,1,256,1,1,0.5218217886332057
373.13,18.83,0,1,3,14,580,0,1,0.5444673036472146
167.9,14.61,0,0,2,11,358,1,1,0.5096947397115413
281.89,18.89,0,1,1,2,308,1,1,0.6683365105668467
281.98,14.27,1,1,1,10,593,1,1,0.5348298448190993
40.3,24.12,0,1,4,2,185,1,1,0.6289397065546359
273.46,11.5,0,1,4,5,79,0,1,0.5804989653681624
205.06,20.16,0,0,3,7,589,0,1,0.5884116131342269
34.48,11.56,0,1,2,2,60,0,1,0.6185197647040127
49.18,18.66,1,1,2,14,92,1,1,0.5360332549931242
219.8,19.94,1,2,2,12,409,0,1,0.5546312815659037
120.55,21.62,0,1,4,13,549,0,1,0.6124541092876203
76.1,21.99,0,1,3,14,59,1,1,0.630015580627815
243.37,15.61,1,1,2,10,136,0,1,0.5581070436414641
79.79,15.3,1,1,3,5,333,0,1,0.5328234560915521
97.14,4.04,0,1,2,3,162,0,1,0.5120944811397745
64.63,16.92,1,0,1,13,41,1,1,0.5169105950762538
105.16,20.95,0,0,3,2,37,1,1,0.6115617477285352
455.67,19.88,0,1,2,9,415,0,1,0.5280200042772997
92.51,18.85,0,0,2,5,506,1,1,0.5944388279788108
191.92,24.29,0,1,4,1,448,1,1,0.6283881763595143
340.28,20.3,0,1,3,13,218,1,1,0.5392540448354738
40.51,19.07,0,1,0,5,41,1,1,0.6396975243633937
186.55,13.11,0,1,2,11,570,0,1,0.6279561539312845
233.53,16.75,0,0,1,2,498,1,1,0.5143229177582535
273.11,24.47,0,0,4,1,564,1,1,0.5248900286578452
40.54,8.65,0,2,4,8,423,0,1,0.5342643470535197
184.57,0.23,0,1,2,1,370,0,1,0.5552111879760682
57.65,22.23,0,0,3,11,196,0,1,0.63002109168685
158.82,16.54,0,0,2,10,532,0,1,0.5453673011218998
237.38,19.64,1,1,3,12,12,1,1,0.5651884897222241
26.4,22.57,1,1,4,5,16,1,1,0.5925953478135759
232.8,18.68,0,0,1,9,128,1,1,0.5911028813650824
129.89,19.68,0,1,3,11,334,1,1,0.645754409765663
221.86,2.08,0,2,2,10,83,1,1,0.5139574448973674
310.45,19.81,0,1,2,7,560,1,1,0.5341417396109095
463.8,18.83,0,1,0,4,313,0,1,0.5362191137013034
104.51,12.82,0,1,2,9,412,1,1,0.5912309129751201
248.99,7.88,0,1,1,10,224,1,1,0.5043002749195654
288.19,7.79,0,1,0,10,331,0,1,0.546309554116492
371.73,14.21,0,1,3,5,397,1,1,0.5344090096439286
437.62,21.52,0,1,0,10,541,0,1,0.5505154178140775
87.12,10.51,0,1,2,1,214,1,1,0.5978272437085583
432.82,20.68,0,1,4,3,216,1,1,0.5359965399795106
459.69,16.25,0,1,3,2,444,0,1,0.5160501571184486
91.02,15.27,0,0,4,14,269,0,1,0.5719503971545783
101.22,0.16,0,1,4,10,50,1,1,0.5207292685753806
238.08,14.68,0,0,4,6,458,1,1,0.5188168996729426
32.24,16.12,0,0,3,2,363,1,1,0.5615480693316549
180.64,16.03,0,2,4,4,115,1,1,0.5732340150639846
111.92,10.54,0,2,1,13,369,0,1,0.5527043500525946
153.47,10.08,0,0,3,14,154,0,1,0.5355563268778815
495.33,24.19,0,1,4,14,439,0,1,0.5299419355918586
255.3,21.64,0,1,0,1,295,1,1,0.6385264991618914
30.06,24.18,0,0,2,4,92,0,1,0.6118060343742096
324.83,21.84,0,1,2,14,576,1,1,0.5260091105259683
344.76,24.31,0,1,2,11,25,1,1,0.5032378807095652
233.66,24.1,0,1,2,13,158,1,1,0.5874268259904728
130.49,20.86,0,0,1,6,172,1,1,0.594617392888228
137.88,15.55,0,1,3,1,336,0,1,0.6472273227078724
274.61,24.47,0,2,2,12,442,1,1,0.5977673570272848
34.37,13.69,1,1,2,5,188,0,1,0.5102946275623885
97.53,21.24,0,1,2,9,82,1,1,0.6335109990381337
195.1,12.0,0,1,0,14,520,1,1,0.580800682877397
77.67,8.94,0,2,4,12,242,0,1,0.51640273040868
56.46,23.82,0,0,1,13,218,1,1,0.6022841748038439
216.62,15.16,0,1,0,2,78,1,1,0.6512697446576493
230.94,18.49,1,1,3,4,566,0,1,0.512771587559127
418.33,14.11,0,1,2,9,366,1,1,0.5239779098139093
429.77,20.08,0,2,4,13,166,1,1,0.5524838171448042
206.34,17.43,0,2,0,6,62,0,1,0.6024283457121284
112.78,16.63,0,0,3,12,321,1,1,0.5650440278963338
412.66,15.76,0,1,1,7,337,0,1,0.5663811831107423
114.29,13.9,1,1,4,8,48,0,1,0.5265960368480198
152.86,16.68,0,1,2,11,247,0,1,0.6504223426310795
267.88,22.78,0,2,0,9,104,0,1,0.6056731558351207
410.35,24.92,0,0,2,5,541,1,1,0.5188108033062226
96.0,14.56,0,1,0,6,390,0,1,0.6112709451791561
180.6,21.16,1,2,4,13,427,0,1,0.5747483089568796
320.79,23.91,0,0,0,6,266,1,1,0.51022101186147
169.42,22.43,0,1,3,2,253,0,1,0.6347881260526183
38.49,6.85,0,1,4,8,264,1,1,0.5130723226343976
152.6,10.93,0,0,4,12,103,0,1,0.555630743506788
22.02,1.09,0,2,4,10,405,0,1,0.503447563107168
79.88,18.43,0,0,2,7,72,0,1,0.6044654982462324
294.14,21.37,0,2,4,6,442,1,1,0.5768528224529806
117.44,11.3,0,0,4,6,189,0,1,0.5396007235448598
49.86,20.76,1,1,2,14,302,1,1,0.515097189182034
159.51,18.94,0,0,2,1,302,1,1,0.5633649732571723
153.08,24.92,0,1,0,4,490,1,1,0.5892233844064161
147.76,18.56,1,1,0,3,84,0,1,0.5071885010829655
475.51,24.81,0,1,4,11,202,0,1,0.5779119300971085
394.07,19.32,0,1,3,10,448,0,1,0.5456979833613228
157.44,20.25,0,2,3,13,413,1,1,0.627758435012556
96.53,14.45,0,0,3,2,123,1,1,0.5766289004692916
346.02,16.54,0,1,1,8,418,1,1,0.5513998881578848
361.86,20.37,0,1,2,4,491,1,1,0.5390201220307462
124.65,19.88,0,2,4,11,330,0,1,0.6065035674908242
177.34,21.24,0,1,1,10,62,1,1,0.6549217138098627
301.15,22.09,0,0,0,8,147,0,1,0.528618336588281
21.88,17.43,0,1,0,10,582,0,1,0.6289608515216962
225.88,16.21,0,0,0,11,480,1,1,0.5239504134606436
229.15,21.02,0,0,0,9,215,0,1,0.5618260690015205
154.77,15.39,0,0,1,2,253,0,1,0.5347021585299926
239.25,17.41,0,1,2,10,472,1,1,0.6403670326805461
66.69,11.91,1,1,3,8,30,0,1,0.5195018611207591
125.78,15.67,0,2,0,6,222,0,1,0.5619122237459689
185.06,5.97,0,1,4,7,587,1,1,0.5386609307117186
435.0,23.27,0,1,2,1,325,0,1,0.6000596784108664
199.51,15.2,0,0,2,6,315,1,1,0.5561456808128902
279.46,17.44,0,1,0,3,196,0,1,0.6350689843282081
159.7,15.84,0,0,3,8,350,1,1,0.5460378809727658
170.59,12.8,0,0,4,2,139,1,1,0.5264683553161408
481.53,13.53,0,1,3,9,142,1,1,0.5065059811633877
298.91,15.79,0,1,4,12,349,1,1,0.6273650628123622
77.62,22.43,1,0,4,1,96,0,1,0.5116665755038496
188.99,24.46,0,1,1,4,528,1,1,0.6279085241220949
380.96,14.84,0,0,0,3,587,1,1,0.5263595870871383
402.97,18.44,0,0,0,7,66,0,1,0.5142852588972232
261.63,12.04,0,1,2,10,139,0,1,0.5966750901457054
131.53,15.28,0,0,2,11,35,1,1,0.5496577197000144
68.13,9.72,0,1,0,1,374,0,1,0.540111737097711
280.32,10.07,0,1,3,9,263,1,1,0.5657506166153502
34.07,20.27,1,2,1,1,21,1,1,0.5586348555913814
193.19,3.34,0,1,3,12,108,1,1,0.522502431901417
204.3,4.14,0,1,2,7,159,1,1,0.502871342884508
236.31,22.63,0,0,4,10,175,0,1,0.5914935400928991
487.38,20.52,0,1,2,4,42,1,1,0.5369886393457639
137.39,7.88,0,1,2,10,355,1,1,0.51043931110532
26.18,17.47,0,1,4,10,355,1,1,0.6848047653749539
143.74,23.77,0,0,4,5,399,1,1,0.5475235322116184
101.75,1.62,0,1,2,1,433,1,1,0.5037328762487111
140.72,21.93,1,1,4,4,169,1,1,0.567613558991705
143.64,14.57,0,0,2,13,283,1,1,0.5412603225702931
249.83,20.33,0,1,0,2,591,0,1,0.6226852097691243
412.32,12.98,0,1,3,12,456,0,1,0.5021295016051386
360.96,15.46,0,1,4,10,261,1,1,0.5527899413465188
483.06,16.12,0,1,0,2,121,1,1,0.5329936269838327
181.39,20.9,1,1,3,3,481,0,1,0.505925257807334
121.31,22.13,0,0,1,9,142,0,1,0.597505134416748
285.04,20.46,0,0,0,14,360,1,1,0.5647935633422148
168.0,19.47,0,1,2,9,514,0,1,0.6446651851889844
270.35,19.58,0,1,2,11,383,0,1,0.6442975169699909
168.6,0.36,0,2,1,7,449,0,1,0.5164699263796341
101.5,13.73,0,2,3,12,65,1,1,0.5186880635703556
49.26,14.56,0,0,4,3,483,1,1,0.5304262139661793
247.82,10.57,1,1,2,3,361,1,1,0.5224249780138575
221.42,21.94,0,0,3,4,439,1,1,0.560093569289783
214.85,9.42,0,1,2,4,544,0,1,0.5415879307599901
193.47,16.49,0,0,4,4,252,1,1,0.5506126528822088
457.2,16.12,0,1,0,14,186,1,1,0.5397513934170083
90.44,11.3,0,1,0,10,423,0,1,0.6239827827843586
210.25,12.96,0,2,0,7,498,0,1,0.5627854588533296
340.84,16.76,0,1,0,2,335,0,1,0.5416160470880642
248.53,19.78,0,1,1,10,222,1,1,0.6334953327706588
191.8,3.25,0,1,4,8,26,0,1,0.5128546373524818
402.44,19.53,0,1,1,8,274,0,1,0.5426167388468438
270.4,11.3,0,1,3,1,355,1,1,0.6459903406411642
206.15,18.98,0,0,3,11,398,1,1,0.5438499233149776
59.61,6.29,0,1,4,13,565,0,1,0.507578724948715
39.74,10.06,0,1,0,9,451,1,1,0.5675957465130632
107.9,9.79,0,1,4,11,381,1,1,0.5414323301220089
81.23,12.16,0,0,2,3,413,0,1,0.5295468971662611
356.38,21.22,0,1,0,11,568,0,1,0.5412232162496347
144.02,16.0,0,1,4,7,207,1,1,0.6306657759937148
223.5,18.63,0,0,3,4,469,1,1,0.5671796919323987
155.67,16.14,1,1,1,9,178,0,1,0.5255413468004929
144.38,14.94,0,0,3,6,211,0,1,0.5956342926106182
165.03,22.27,0,0,3,1,211,1,1,0.5942475387745616
209.03,13.61,0,1,1,3,525,1,1,0.5946549428984804
273.28,13.49,0,1,0,13,418,0,1,0.5926079152029091
468.34,24.04,0,1,4,11,595,1,1,0.5834746447658122
95.86,18.38,0,0,4,2,344,0,1,0.5811997256696003
134.37,6.23,0,1,3,13,164,0,1,0.5077565550193374
392.01,10.85,0,1,1,2,171,0,1,0.5311230443280269
187.38,22.44,1,1,3,1,113,1,1,0.538051123460845
164.21,24.54,0,1,3,9,347,1,1,0.6273672362903752
161.09,20.22,0,2,1,12,457,1,1,0.6443531517186156
132.8,14.02,0,1,2,10,358,1,1,0.5966038509081917
211.89,13.63,0,0,4,5,102,0,1,0.5564633434252517
436.9,15.56,0,1,4,14,216,1,1,0.5656865543179034
278.83,20.19,0,2,1,4,123,1,1,0.6182885318031182
98.46,14.1,0,0,3,8,420,1,1,0.5219929989680563
117.53,19.0,0,1,4,1,477,1,1,0.6517012483796847
350.68,15.53,0,2,4,3,118,0,1,0.5149507234690123
242.46,1.43,0,1,3,9,522,0,1,0.537059549922608
286.21,18.22,1,1,2,5,569,0,1,0.5025957296449642
247.55,20.65,0,1,3,11,466,0,1,0.6251591481859599
122.06,15.11,0,1,1,2,226,0,1,0.6651568335053798
66.22,21.9,1,1,0,1,124,0,1,0.5730278242527954
147.06,15.06,0,0,2,5,316,0,1,0.5642437661518074
280.37,10.85,0,1,0,8,129,1,1,0.5842089719503074
186.23,4.99,0,1,0,14,211,0,1,0.5120087951205687
465.22,23.09,0,1,0,12,492,0,1,0.5383389500116662
63.08,10.59,0,1,1,10,321,1,1,0.5878395600490471
73.99,12.01,0,1,3,14,342,1,1,0.5295464385108032
107.7,11.09,1,1,3,9,172,1,1,0.5026033595128981
315.26,17.87,0,1,2,4,118,0,1,0.5201124018061503
79.01,19.86,1,2,1,11,505,1,1,0.507059060120471
130.0,22.41,0,1,3,12,45,1,1,0.6320728314319058
152.86,24.28,0,1,2,1,123,1,1,0.6502950132250134
65.08,16.92,0,1,2,10,347,0,1,0.6321647554300638
167.68,11.67,1,1,3,8,195,0,1,0.5178824675232819
221.61,16.55,0,0,4,14,590,0,1,0.5741486302552735
119.09,19.79,1,1,2,7,414,0,1,0.5335402264748559
54.93,20.55,0,0,2,13,177,0,1,0.5968100389594314
484.36,15.58,0,1,2,10,283,0,1,0.5486381644600327
326.8,17.72,0,1,0,8,75,1,1,0.5335040552442482
309.85,20.71,0,1,2,3,508,0,1,0.535883008484723
292.83,23.53,1,2,0,4,15,0,1,0.515033656392688
209.15,24.17,0,1,0,10,511,1,1,0.6324532283991293
498.94,23.65,0,1,4,1,435,0,1,0.5679362433858005
27.01,23.98,0,1,3,12,235,1,1,0.6584933936506533
354.67,22.81,1,1,4,1,186,0,1,0.5185065259111917
119.79,24.52,0,0,2,13,346,0,1,0.6036450757151999
292.37,23.69,1,1,2,5,576,0,1,0.5560727674420674
98.82,1.45,0,2,2,7,88,1,1,0.5144598890365849
281.82,20.25,0,1,1,13,523,1,1,0.6014682788488764
308.49,17.02,0,2,4,11,162,1,1,0.5320802346840631
414.71,17.67,0,1,4,11,552,0,1,0.5634542006871824
35.59,20.32,1,1,3,6,116,1,1,0.5684842796387568
290.58,16.1,0,1,2,1,544,1,1,0.6661934343781071
226.88,14.33,0,0,4,9,186,1,1,0.5351506845595294
135.18,15.79,0,1,0,10,191,1,1,0.6543704678035838
146.39,8.29,0,1,2,14,383,0,1,0.5016942755839398
338.06,17.35,0,1,3,13,511,1,1,0.5742204268462077
42.36,18.1,0,0,4,3,190,1,1,0.6235813643575497
290.08,10.14,0,1,2,5,158,0,1,0.5585815974454235
81.91,11.71,0,0,0,4,545,1,1,0.5269178622464432
125.66,20.25,0,1,2,2,45,1,1,0.6416996525818748
126.77,9.25,0,1,4,8,382,0,1,0.5274242802020767
382.04,18.48,0,1,3,9,102,0,1,0.5622467898028564
455.93,22.69,1,1,3,11,28,1,1,0.5220503460394277
152.95,20.34,0,0,2,1,390,1,1,0.567822104656235
252.55,15.37,0,0,0,11,351,1,1,0.5168135597013404
152.36,14.89,0,0,0,14,244,0,1,0.5431614236334502
305.69,19.95,0,1,2,8,508,1,1,0.55817245741251
230.77,19.36,0,0,4,5,183,1,1,0.6051930964604739
345.79,16.89,0,2,4,12,279,1,1,0.5463439624465282
31.51,20.14,0,0,3,14,282,1,1,0.5855597163347734
273.31,17.81,0,1,0,8,96,0,1,0.6558782456549751
166.4,2.55,0,1,4,3,221,0,1,0.5128318812906784
214.3,14.19,0,0,4,6,522,0,1,0.5287763459915515
233.68,19.05,0,0,2,6,594,0,1,0.6071842834680203
153.94,23.31,0,1,4,7,34,0,1,0.6134687466838807
440.05,15.84,0,1,3,2,516,0,1,0.5169672941019035
407.53,15.0,0,1,4,11,39,0,1,0.5497700325558735
111.65,16.31,0,1,4,7,66,0,1,0.6239142505995575
23.19,15.72,0,0,3,2,355,0,1,0.5892394632523758
477.53,24.45,0,1,3,1,135,0,1,0.5592972904494086
263.17,17.18,0,1,3,2,48,1,1,0.6345584613431504
100.12,1.71,0,1,3,14,174,0,1,0.5061968079529722
88.53,14.42,0,1,4,10,312,1,1,0.585085609730027
